sku,name,customerReviewAverage,customerReviewCount,customerTopRated,manufacturer,class,condition
6571633,"Apple - Geek Squad Certified Refurbished Macbook - 12"" Display - Intel Core M5 - 8GB Memory - 512GB Flash Storage - Rose Gold",,,,Apple,APPLE LAPTOP,Refurbished
6571647,"Apple - Geek Squad Certified Refurbished MacBook® - 12"" Display - Intel Core M - 8GB Memory - 512GB Flash Storage - Space Gray",,,,Apple,APPLE LAPTOP,Refurbished
6571739,"MSI - Prestige 16 AI Evo B1MG 16"" Laptop - Intel Core Ultra 7 with 32GB Memory - 2 TB SSD - Stellar Gray, Gray",5.0,2.0,False,MSI,SO LAPTOPS,New
6571753,"Apple - Geek Squad Certified Refurbished MacBook Pro with Retina display - 13.3"" Display - 4GB Memory - 128GB Flash Storage - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6572159,ASUS - ROG Strix G18 18” Nebula UHD Gaming Laptop - Intel Core i9-14900HX with 32GB Memory- NVIDIA GeForce RTX 4070 - 1TB SSD - Eclipse Gray,4.6,21.0,True,ASUS,SO LAPTOPS,New
6572179,"Samsung - Galaxy Book4 Ultra 16"" AMOLED Touch Screen Laptop - Intel Core Ultra 7 - 16GB Memory - NVIDIA GeForce RTX 4050 - 1TB SSD - Moonstone Gray",4.5,24.0,True,Samsung,BLUE LABEL,New
6572180,"Samsung - Galaxy Book4 Pro 14"" AMOLED Touch Screen Laptop - Intel Core Ultra 7 - 16GB Memory - 512GB SSD - Moonstone Gray",4.3,24.0,False,Samsung,BLUE LABEL,New
6572181,"Samsung - Galaxy Book4 360 2-in-1 15.6"" FHD AMOLED Touch Screen Laptop - Intel Core 7 - 16GB Memory -512GB SSD - Gray",4.6,325.0,True,Samsung,BLUE LABEL,New
6572182,"Samsung - Galaxy Book4 Ultra 16"" AMOLED Touch Screen Laptop - Intel Core Ultra 9 - 32GB Memory - NVIDIA GeForce RTX 4070 - 1TB SSD - Moonstone Gray",4.3,31.0,False,Samsung,BLUE LABEL,New
6572183,"Samsung - Galaxy Book4 Pro 360 2-in1 16"" AMOLED Touch Screen Laptop - Intel Core Ultra 7 - 16GB Memory - 1TB SSD - Moonstone Gray",4.6,397.0,True,Samsung,BLUE LABEL,New
6572184,"Samsung - Galaxy Book4 15.6"" FHD Laptop - Intel Core 7- 16GB Memory - 512GB SSD - Silver",4.6,933.0,True,Samsung,BURST,New
6572630,"Apple - MacBook Pro 16"" (2021) Refurbished 3456x2234 - M1 Pro 10 Core CPU with 16GB Memory - 16 Core GPU - 1TB SSD - Space Gray",3.1,9.0,False,Apple,SO LAPTOPS,Refurbished
6572631,"Apple - MacBook Pro 16"" (2021) Refurbished 3456x2234 - M1 Pro 10 Core CPU with 16GB Memory - 16 Core GPU - 512GB SSD - Space Gray",3.7,6.0,False,Apple,SO LAPTOPS,Refurbished
6572632,"Apple - MacBook Pro 14"" (2021) Refurbished 3024x1964 - M1 Pro 10 Core CPU with 16GB Memory - 16 Core GPU - 1TB SSD - Space Gray",,,,Apple,SO LAPTOPS,Refurbished
6572633,"Apple - MacBook Pro 13"" (2021) Refurbished 2560 x 1600 - M1 8 Core CPU with 8GB Memory - 8 Core GPU - 256GB SSD - Space Gray",,,,Apple,SO LAPTOPS,Refurbished
6573484,"Apple - MacBook Air 13.3"" Certified Refurbished 2560x1600 - Touch ID - Intel Core i5 with 8GB Memory - 128GB SSD - Silver",4.0,21.0,False,Apple,SO LAPTOPS,Refurbished
6573485,"Apple - MacBook Pro 15"" Refurbished 2880x1800 - Intel 8th Gen Core i7 with 16GB Memory - AMD Pro 560X - 512GBSSD - Silver",2.7,3.0,False,Apple,SO LAPTOPS,Refurbished
6573486,"Apple - MacBook Pro 15"" Refurbished 2880x1800 - Intel 8th Gen Core i7 with 16GB Memory - AMD Pro 560X - 512GBSSD - Space Gray",2.7,3.0,False,Apple,SO LAPTOPS,Refurbished
6573488,"Apple - MacBook Air 13.3"" Certified Refurbished 2560x1600 - Touch ID - Intel Core i5 with 8GB Memory - 128GB SSD - Space Gray",4.0,21.0,False,Apple,SO LAPTOPS,Refurbished
6575144,"Dell - XPS - 16.3"" 4K OLED Touchscreen Laptop - Intel Core Ultra 9 185H - 32GB Memory - NVIDIA GeForce RTX 4060 - 1TB Storage - Platinum",4.4,101.0,False,Dell,BLUE LABEL,New
6575147,"Dell - XPS 16 - 16.3"" 2K Laptop - Intel Core Ultra 9 185H 2023 - 32GB Memory - NVIDIA GeForce RTX 4060 - 1TB Storage - Platinum",3.3,14.0,False,Dell,BLUE LABEL,New
6575148,Dell - XPS 16 - 16.3” 2K Laptop - Intel Core Ultra 7 155H 2023 - 16GB Memory – NVIDIA GeForce RTX 4050 - 1TB Storage - Platinum,4.5,80.0,False,Dell,BLUE LABEL,New
6575149,Dell - XPS - 14.5” 3.2K OLED Touchscreen Laptop - Intel Core Ultra 7 155H - 32GB Memory - NVIDIA GeForce RTX 4050 - 1TB Storage - Platinum,4.2,26.0,False,Dell,BLUE LABEL,New
6575150,"Dell - XPS 14 - 14.5"" 3.2K OLED Touchscreen Laptop – Intel Core Ultra 7 155H 2023 - 32GB Memory - 1TB Storage - Platinum",4.5,106.0,False,Dell,BLUE LABEL,New
6575151,Dell - Inspiron - 16” 2K 2-in-1 Touchscreen Laptop - Intel Core Ultra 7 155H 2023 - 16GB Memory - 1TB Storage - Ice Blue,4.7,916.0,True,Dell,BLUE LABEL,New
6576341,"HP - 17-CN2123NR Intel Core i3-1215U, 12GB DDR4, 512GB SSD 17.3"" HD+ Touchscreen Laptop - Silver",4.8,5.0,False,HP,SO LAPTOPS,New
6576385,Dell - Inspiron - 16” 2.5K 2-in-1 Touchscreen Laptop - Intel Core Ultra 7 155H 2023 - 32GB Memory – 1TB Storage - Midnight Blue,4.4,310.0,False,Dell,BLUE LABEL,New
6576386,Dell - Inspiron - 14” 2K Touchscreen Laptop – Intel Core 7 150U 2024 - 16GB Memory – 1TB Storage - Ice Blue,4.6,852.0,True,Dell,BLUE LABEL,New
6576387,Dell - Inspiron - 16” 2K 2-in-1 Touchscreen Laptop – Intel Core Ultra 5 125U 2023 - 16GB Memory – 512GB Storage - Ice Blue,4.7,137.0,True,Dell,BLUE LABEL,New
6576650,"GIGABYTE - AORUS 15 15"" 165Hz Gaming Laptop IPS - Intel Ultra 7 155H with 16GB RAM - NVIDIA GeForce RTX 4060 - 1TB SSD - Black",,,,GIGABYTE,SO LAPTOPS,New
6576719,"Dell - Inspiron 14 - 14"" 2K 2-in-1 Touchscreen Laptop - AMD Ryzen 5 8640HS 2023 - 8GB Memory - 512GB Storage - Midnight Blue",4.5,532.0,False,Dell,BLUE LABEL,New
6576720,"Dell - Inspiron 14 - 14"" 2K 2-in-1 Touchscreen Laptop - AMD Ryzen 7 8840HS 2023 - 16GB Memory - 1TB Storage - Midnight Blue",4.5,294.0,False,Dell,BLUE LABEL,New
6576960,"Acer - Chromebook Plus Spin 714 Laptop with Google AI – 14"" WUXGA Touch - Intel Core Ultra 5 115U – 8GB LPDDR5 – 256GB SSD - Steel Gray",4.3,80.0,False,Acer,CHROME,New
6576961,"Acer - Chromebook Plus 516 GE Cloud Gaming Laptop with Google AI- 16"" 2560x1600 120Hz - Intel Core 5 120U - 8GB RAM - 256GB SSD - Obsidian Black",4.4,119.0,False,Acer,CHROME,New
6579293,"HP - 2-in-1 14"" Touch-Screen Chromebook Laptop - Intel Processor N100 - 4GB Memory - 64GB eMMC - Sky Blue",4.6,925.0,True,HP,CHROME,New
6579714,"HP - EliteBook 840 G8 14"" Refurbished Laptop - Intel 11th Gen Core i7 with 32GB Memory - Intel Iris Xe Graphics - 2TB SSD - Silver",,,,HP,SO LAPTOPS,Refurbished
6579715,"Dell - Latitude 7400 14"" Refurbished Laptop - Intel 8th Gen Core i5 with 16GB Memory - Intel UHD Graphics 620 - 256GB SSD - Black",4.8,10.0,False,Dell,SO LAPTOPS,Refurbished
6579717,"HP - EliteBook 840 G8 14"" Refurbished Laptop FHD - Intel Core i5 with 32GB Memory - Intel Iris Xe Graphics - 512GB SSD - Silver",2.5,4.0,False,HP,SO LAPTOPS,Refurbished
6579719,"Dell - Latitude 7420 14"" Refurbished Touch-Screen Laptop - Intel 11th Gen Core i7 with 32GB Memory - 512GB SSD - Black",4.8,8.0,False,Dell,SO LAPTOPS,Refurbished
6579724,"HP - EliteBook 840 G8 14"" Refurbished Laptop - Intel 11th Gen Core i5 with 16GB Memory - Intel Iris Xe Graphics - 512GB SSD - Silver",,,,HP,SO LAPTOPS,Refurbished
6579725,"HP - ProBook 640 G5 14"" Refurbished Laptop - Intel 8th Gen Core i5 with 16GB Memory - Intel UHD Graphics 620 - 512GB SSD - Silver",4.6,67.0,True,HP,SO LAPTOPS,Refurbished
6579728,"HP - ZBook 15U G5 15.6"" Refurbished Laptop - Intel 8th Gen Core i7 with 32GB Memory - Intel UHD Graphics 620 - 512GB SSD - Silver",,,,HP,SO LAPTOPS,Refurbished
6579729,"HP - ZBook 15U G6 15.6"" Refurbished Laptop - Intel 8th Gen Core i7 with 32GB Memory - Intel UHD Graphics - 1TB SSD - Gray",,,,HP,SO LAPTOPS,Refurbished
6579731,"HP - EliteBook 840 G6 14"" Refurbished Laptop - Intel 8th Gen Core i5 with 16GB Memory - Intel UHD Graphics 620 - 256GB SSD - Silver",5.0,1.0,False,HP,SO LAPTOPS,Refurbished
6579734,"Dell - Latitude 7430 14"" Refurbished Touch-Screen Laptop - Intel 12th Gen Core i7 with 32GB Memory - 512GB SSD - Black",3.7,3.0,False,Dell,SO LAPTOPS,Refurbished
6579735,"HP - EliteBook 840 G6 14"" Refurbished Laptop - Intel 8th Gen Core i7 with 32GB Memory - Intel UHD Graphics 620 - 2TB SSD - Silver",,,,HP,SO LAPTOPS,Refurbished
6579736,"HP - EliteBook 850 G6 15.6"" Refurbished Laptop - Intel 8th Gen Core i7 with 32GB Memory - Intel UHD Graphics 620 - 1TB SSD - Silver",4.8,9.0,False,HP,SO LAPTOPS,Refurbished
6579737,"Dell - Latitude 5401 14"" Refurbished Laptop - Intel 9th Gen Core i5 with 16GB Memory - Intel UHD Graphics 630 - 512GB SSD - Black",5.0,1.0,False,Dell,SO LAPTOPS,Refurbished
6579740,"HP - EliteBook 830 G7 13.3"" Refurbished Laptop - Intel 10th Gen Core i7 with 32GB Memory - Intel UHD Graphics 620 - 512GB SSD - Silver",4.5,50.0,True,HP,SO LAPTOPS,Refurbished
6579741,"HP - EliteBook 840 G7 14"" Refurbished Laptop - Intel 10th Gen Core i5 with 32GB Memory - Intel UHD Graphics - 1TB SSD - Silver",5.0,4.0,False,HP,SO LAPTOPS,Refurbished
6579742,"Dell - Precision 5540 15.6"" Refurbished Laptop - Intel 9th Gen Core i7 with 32GB Memory - NVIDIA Quadro T1000 - 1TB SSD - Silver",4.6,14.0,False,Dell,SO LAPTOPS,Refurbished
6579743,"Dell - Latitude 7410 14"" Refurbished Laptop - Intel 10th Gen Core i7 with 16GB Memory - Intel UHD Graphics - 512GB SSD - Black",,,,Dell,SO LAPTOPS,Refurbished
6579746,"HP - ProBook 640 G5 14"" Refurbished Laptop - Intel 8th Gen Core i5 with 32GB Memory - Intel UHD Graphics 620 - 1TB SSD - Silver",4.5,37.0,False,HP,SO LAPTOPS,Refurbished
6579747,"Dell - Precision 3540 15.6"" Refurbished Laptop - Intel 8th Gen Core i5 with 32GB Memory - Intel UHD Graphics 620 - 1TB SSD - Gray",5.0,2.0,False,Dell,SO LAPTOPS,Refurbished
6579748,"Dell - Precision 3551 15.6"" Refurbished Laptop - Intel 10th Gen Core i7 with 32GB Memory - NVIDIA Quadro P620 - 1TB SSD - Gray",,,,Dell,SO LAPTOPS,Refurbished
6579753,"Dell - Precision 7530 15.6"" Refurbished Laptop - Intel 8th Gen Core i7 with 64GB Memory - NVIDIA Quadro P1000 - 2TB SSD - Black",,,,Dell,SO LAPTOPS,Refurbished
6579755,"Dell - Latitude 7430 14"" Refurbished Touch-Screen Laptop - Intel 12th Gen Core i7 with 32GB Memory - 2TB SSD - Black",4.3,4.0,False,Dell,SO LAPTOPS,Refurbished
6579902,"ASUS - Vivobook S Flip 16"" FHD+ Touch-Screen Laptop - Intel Core i7 with 16GB Memory - 512GB SSD - Midnight Black",4.5,2.0,False,ASUS,SO LAPTOPS,New
6580450,"Samsung - Galaxy Book4 Edge - Copilot+ PC - 16"" AMOLED Touch-Screen Laptop - Snapdragon X Elite 3.8Ghz- 16GB Memory- 1TB Storage - Sapphire Blue",4.4,50.0,False,Samsung,BLUE LABEL,New
6580453,"Dell - Inspiron 15 - 15.6"" 2K Touchscreen Laptop - Intel Core i7 1255U 2022 - 16GB Memory - 1TB Storage - Carbon Black",4.6,489.0,True,Dell,BURST,New
6580455,ASUS - Zenbook DUO Dual 14” FHD+ OLED Touch Laptop - Intel Core Ultra 7 with 16GB Memory - Intel Arc Graphics - 1TB SSD - Inkwell Gray,4.6,15.0,True,ASUS,SO LAPTOPS,New
6113606,"Apple - MacBook Air 13.3"" Certified Refurbished - Intel Core i5 with 4GB Memory - 128GB Flash Storage SSD (2015) - Silver",4.0,99.0,False,Apple,SO LAPTOPS,Refurbished
6113615,"Apple - MacBook Air 11.6"" Certified Refurbished - Intel Core i5 with 4GB Memory - 128GB Flash Storage (2015) - Silver",4.1,137.0,False,Apple,SO LAPTOPS,Refurbished
6136403,"Apple - Macbook Pro 13.3"" Certified Refurbished - Intel Core i5 with 8GB Memory - 128GB SSD (2015) - Silver",2.9,16.0,False,Apple,SO LAPTOPS,Refurbished
6280421,"Apple - MacBook Pro 13.3"" Certified Refurbished - Touch Bar - Intel Core i5 3.1GHz with 8GB Memory - 256GB SSD (2017) - Space Gray",3.1,22.0,False,Apple,SO LAPTOPS,Refurbished
6309150,"Apple - MacBook Pro 13.3"" Certified Refurbished - Intel Core i5 with 8GB Memory - 256GB Flash Storage (2015) - Silver",3.6,24.0,False,Apple,SO LAPTOPS,Refurbished
6309152,"Apple - MacBook Air 13.3"" Certified Refurbished - Intel Core i5 with 4GB Memory - 256GB Flash Storage SSD (2015) - Silver",3.8,50.0,False,Apple,SO LAPTOPS,Refurbished
6348973,"Apple - MacBook Air 13.3"" Certified Refurbished - Intel Core i5 with 8GB Memory - 128GB Flash Storage SSD (2015) - Silver",4.2,104.0,False,Apple,SO LAPTOPS,Refurbished
6348975,"Apple - MacBook Pro 13.3"" Certified Refurbished - Intel Core i5 3.1GHz - Touch Bar - 8GB Memory - 256GB SSD (2017) - Silver",3.1,22.0,False,Apple,SO LAPTOPS,Refurbished
6366943,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Display - Intel Core i5 - 8GB Memory - 256GB Flash Storage - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6382777,"Apple - MacBook Air 15"" Laptop - M2 chip Built for Apple Intelligence - 16GB Memory - 1TB SSD - Space Gray",4.9,709.0,True,Apple,APPLE LAPTOP,New
6384473,"Apple - MacBook Pro 13.3"" Certified Refurbished - Touch Bar - Intel Core i5 3.1GHz with 8GB Memory - 512GB SSD (2016) - Space Gray",4.2,9.0,False,Apple,SO LAPTOPS,Refurbished
6393723,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display - Intel Core i5 - 8 GB Memory - 128GB Flash Storage - Space Gray",3.5,73.0,False,Apple,APPLE LAPTOP,Refurbished
6424551,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Silver",4.1,29.0,False,Apple,APPLE LAPTOP,Refurbished
6430508,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13.3"" Retina Display - Intel Core i5 - 8GB Memory - 256GB SSD - Space Gray",5.0,1.0,False,Apple,APPLE LAPTOP,Refurbished
6430523,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Retina Display - Intel Core i5 - 8GB Memory - 128GB SSD - Space Gray",,,,Apple,APPLE LAPTOP,Refurbished
6437575,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display with Touch Bar - Intel Core i5 - 16GB Memory - 512GB SSD - Space Gray",4.1,85.0,False,Apple,APPLE LAPTOP,Refurbished
6437579,"Apple - Geek Squad Certified Refurbished MacBook Pro - 16"" Display with Touch Bar - Intel Core i9 - 64GB Memory - 2TB SSD - Space Gray",,,,Apple,APPLE LAPTOP,Refurbished
6440917,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display with Touch Bar - Intel Core i5 - 8GB Memory - 256GB SSD - Space Gray",4.0,91.0,False,Apple,APPLE LAPTOP,Refurbished
6440920,"Apple - Geek Squad Certified Refurbished MacBook Pro 16"" - Intel Core i7 - 16GB Memory - AMD Radeon Pro 5300M - 512GB SSD - Space Gray",4.0,2.0,False,Apple,APPLE LAPTOP,Refurbished
6441083,"Apple - Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop with Touch ID - Intel Core i5 - 8GB Memory - 512GB SSD - Gold",,,,Apple,APPLE LAPTOP,Refurbished
6441205,"Apple - MacBook Pro 15"" Certified Refurbished - Intel Core i7 2.9GHz - Touch Bar - 16 GB Memory - 512GB SSD (2017) - Space Gray",3.4,26.0,False,Apple,SO LAPTOPS,Refurbished
6441206,"Apple - MacBook Air 13.3"" Certified Refurbished - Intel Core i5 1.6 with 8GB Memory - 128GB SSD (2018) - Space Gray",3.7,35.0,False,Apple,SO LAPTOPS,Refurbished
6441209,"Apple - MacBook Air 13.3"" Certified Refurbished - Intel Core i5 with 8GB Memory - 128GB SSD (2017) - Silver",4.1,150.0,False,Apple,SO LAPTOPS,Refurbished
6445395,"Apple - Macbook Pro 13"" (2019) Certified Refurbished - Intel Core i5 2.4GHz - Touch Bar/ID - 8GB Memory - 512GB SSD - Space Gray",3.0,1.0,False,Apple,SO LAPTOPS,Refurbished
6445396,"Apple - Macbook Pro 13.3"" Certified Refurbished - Touch Bar/ID - Intel Core i5 2.3GHz with 8GB Memory - 512GB SSD (2018) - Space Gray",,,,Apple,SO LAPTOPS,Refurbished
6447140,"Lenovo - Chromebook 3 14"" LCD Touchscreen Laptop - Mediatek MT8183 - 4GB Memory - 64GB eMMC - Arctic Grey",4.6,1295.0,True,Lenovo,CHROME,New
6448362,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Retina Display - Intel Core i5 - 8GB Memory - 128GB Flash Storage - Gold",4.3,99.0,False,Apple,APPLE LAPTOP,Refurbished
6448363,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Retina Display - Intel Core i5 - 8GB Memory - 256GB Flash Storage - Gold",4.1,44.0,False,Apple,APPLE LAPTOP,Refurbished
6448433,"Acer - Geek Squad Certified Refurbished 15.6"" Chromebook - Intel Atom x5 - 4GB Memory - 16GB eMMC Flash Memory",,,,Acer,CHROME,Refurbished
6450865,"MacBook Pro 16"" Laptop - Apple M1 Max chip - 32GB Memory - 1TB SSD - Silver",4.8,427.0,True,Apple,APPLE LAPTOP,New
6452857,"Apple - Macbook Pro 15"" Certified Refurbished - Intel Core i7 2.7 - Touch Bar - 16GB - 512GB SSD (2016) - Space Gray",3.3,16.0,False,Apple,SO LAPTOPS,Refurbished
6453976,"Apple - MacBook Pro 15"" Certified Refurbished - Intel Core i7 2.8GHz - Touch Bar - 16 GB Memory - 256GB SSD (2017) - Space Gray",3.5,30.0,False,Apple,SO LAPTOPS,Refurbished
6457117,LG - gram 16” WQXGA Laptop – Intel Evo Platform Core i7 – 16GB RAM – 1TB NVMe Solid State Drive - Black,,,,LG,BLUE LABEL,Refurbished
6457122,LG - Ultra PC 13” Full HD Laptop – Ryzen 5 – 8GB RAM – 256GB NVMe Solid State Drive - White,,,,LG,BLUE LABEL,Refurbished
6458397,"Apple - MacBook Air 13.3"" Certified Refurbished - Intel Core i5 1.6 - 8GB Memory - 128GB SSD (2018) - Silver",3.7,35.0,False,Apple,SO LAPTOPS,Refurbished
6458398,"Apple - MacBook Air 13.3"" Certified Refurbished - Intel Core i3 Touch ID - 8GB Memory - 256GB SSD (2020) - Space Gray",4.5,12.0,False,Apple,SO LAPTOPS,Refurbished
6458399,"Apple - MacBook Pro 13.3"" Certified Refurbished - Intel Core i5 2.3GHz with 8GB Memory - 256GB SSD (2017) - Space Gray",4.0,40.0,False,Apple,SO LAPTOPS,Refurbished
6458400,"Apple - MacBook Air 13"" Certified Refurbished - Intel Core i5 - 8GB Memory - 256GB SSD (2017) - Silver",3.9,51.0,False,Apple,SO LAPTOPS,Refurbished
6458401,"Apple - MacBook Pro 13"" Certified Refurbished - Intel Core i5 1.4GHz - Touch Bar/ID - 8GB Memory - 512GB SSD (2020) - Silver",,,,Apple,SO LAPTOPS,Refurbished
6461221,"Apple - MacBook Air 13.3"" Certified Refurbished - Intel Core i5 - 8GB Memory - 256GB Flash Storage (2015) - Silver",4.1,43.0,False,Apple,SO LAPTOPS,Refurbished
6463472,"Apple - Geek Squad Certified Refurbished MacBook Pro 15.4"" Laptop - Intel Core i9 - 16GB - AMD Radeon Pro 560X - 512GB SSD - Silver",,,,Apple,APPLE LAPTOP,Refurbished
6463618,"Microsoft - Geek Squad Certified Refurbished Surface Laptop 4 - 15"" Touch-Screen Laptop - Intel Core i7 - 32GB Memory - 1TB SSD - Matte Black",,,,Microsoft,SURFACE LAPTOP,Refurbished
6465388,"Apple - Geek Squad Certified Refurbished MacBook Pro 13"" Laptop - Intel Core i5 - 8GB Memory - 256GB SSD - Space Gray",,,,Apple,APPLE LAPTOP,Refurbished
6465389,"Apple - Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop - Intel Core i5 - 8GB Memory - 128GB SSD - Space Gray",4.1,143.0,False,Apple,APPLE LAPTOP,Refurbished
6465442,"Apple - MacBook Pro 13.3"" Certified Refurbished - Touch Bar - Intel Core i5 3.1GHz with 8GB Memory - 512GB SSD - Space Gray",,,,Apple,SO LAPTOPS,Refurbished
6465445,"Apple - MacBook Pro 13.3"" Certified Refurbished - Touch Bar/ID - Intel Core i5 1.4GHz with 8GB Memory - 128GB SSD (2019) - Silver",4.3,28.0,False,Apple,SO LAPTOPS,Refurbished
6465450,"Apple - MacBook Pro 13.3"" Certified Refurbished - Intel Core i5 2.0GHz - Touch Bar/ID - 16GB Memory - 1TB SSD (2020) - Space Gray",3.9,20.0,False,Apple,SO LAPTOPS,Refurbished
6469035,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display - Intel Core i5 - 8 GB Memory - 256GB Flash Storage - Space Gray",4.1,29.0,False,Apple,APPLE LAPTOP,Refurbished
6470917,"Samsung - Geek Squad Certified Refurbished Galaxy Chromebook 2 - 13.3"" QLED Touch-Screen - Intel Core i3 - 8GB Memory - 128GB eMMC - Fiesta Red",4.7,10.0,False,Samsung,CHROME,Refurbished
6471145,"Apple - MacBook Pro 16"" Certified Refurbished - Intel Core i7 2.6GHz - Touch Bar/ID - 16GB Memory - 512GB SSD (2019) - Space Gray",4.0,167.0,False,Apple,SO LAPTOPS,Refurbished
6471146,"Apple - MacBook Air 13.3"" Certified Refurbished - Touch ID - Intel Core i5 with 8GB Memory - 256GB SSD (2019) - Space Gray",4.0,21.0,False,Apple,SO LAPTOPS,Refurbished
6471151,"Apple - MacBook Air 13"" Refurbished 2560x1600 Intel 8th Gen Core i5 1.6GHz with 8GB Memory UHD with 1.5GB 256GB SSD - Space Gray",4.0,30.0,False,Apple,SO LAPTOPS,Refurbished
6473750,"Apple - MacBook Air 13.3"" Certified Refurbished - Intel Core i5 Touch ID - 8GB Memory - 256GB SSD (2019) - Silver",4.0,21.0,False,Apple,SO LAPTOPS,Refurbished
6473816,"Apple - Geek Squad Certified Refurbished MacBook Pro 15"" - Intel Core i7 - 16GB Memory - AMD Radeon Pro 560X - 512GB SSD - Space Gray",,,,Apple,APPLE LAPTOP,Refurbished
6475715,"Apple - MacBook Pro 13.3"" Certified Refurbished - Intel Core i5 2.0GHz - Touch Bar/ID - 16GB Memory - 512GB SSD (2020) - Space Gray",4.1,46.0,False,Apple,SO LAPTOPS,Refurbished
6477625,"Lenovo - IdeaPad Duet 5 Chromebook 2-in1 Laptop - 13.3"" Full HD Touchscreen - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue",4.4,1258.0,False,Lenovo,CHROME,New
6484484,"Apple - MacBook Pro 16"" Certified Refurbished - Intel Core i7 2.6GHz - Touch Bar/ID - 16GB Memory - 512GB SSD (2019) - Silver",4.0,167.0,False,Apple,SO LAPTOPS,Refurbished
6489612,"Apple - Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Gold",4.2,52.0,False,Apple,APPLE LAPTOP,Refurbished
6489613,"Apple - Geek Squad Certified Refurbished MacBook Pro - 13"" Display with Touch Bar - Intel Core i7 - 16GB Memory - 1TB SSD - Space Gray",5.0,2.0,False,Apple,APPLE LAPTOP,Refurbished
6489614,"Apple - Geek Squad Certified Refurbished MacBook Air - 13.3"" Retina Display - Intel Core i5 - 16GB Memory - 512GB Flash Storage - Gold",,,,Apple,APPLE LAPTOP,Refurbished
6489615,"Apple - Geek Squad Certified Refurbished MacBook Pro - 16"" Display- Intel Core i7- 16GB Memory- AMD Radeon Pro 5300M - 512GB SSD - Space Gray",4.0,165.0,False,Apple,APPLE LAPTOP,Refurbished
6489617,"Apple - Geek Squad Certified Refurbished MacBook Pro - 16"" Display- Intel Core i9- 16GB Memory- AMD Radeon Pro 5500M - 1TB SSD - Space Gray",3.9,141.0,False,Apple,APPLE LAPTOP,Refurbished
6489618,"Apple - Geek Squad Certified Refurbished MacBook Pro - 16"" Display- Intel Core i7- 16GB Memory- AMD Radeon Pro 5300M - 512GB SSD - Silver",4.0,165.0,False,Apple,APPLE LAPTOP,Refurbished
6489620,"Apple - Geek Squad Certified Refurbished MacBook Pro - 16"" Display- Intel Core i9- 16GB Memory- AMD Radeon Pro 5500M - 1TB SSD - Silver",3.9,141.0,False,Apple,APPLE LAPTOP,Refurbished
6489621,"Apple - Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop - Intel Core i5 - 8GB Memory - 512GB Solid State Drive - Space Gray",3.9,89.0,False,Apple,APPLE LAPTOP,Refurbished
6489622,"Apple - Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop- Intel Core i5 - 8GB Memory - 512GB Solid State Drive - Silver",3.9,89.0,False,Apple,APPLE LAPTOP,Refurbished
6489623,"Apple - Geek Squad Certified Refurbished MacBook Air 13.3"" Laptop- Intel Core i5 - 8GB Memory - 512GB Solid State Drive - Gold",3.9,89.0,False,Apple,APPLE LAPTOP,Refurbished
